key,type,side,segment,superclass,nt,count,peak_activity,gf_silenced_peak
SMP326|L|,SMP326,L,,cb_intrinsic,acetylcholine,3,0.0032060275476831187,0.00321263924033581
SMP326|R|,SMP326,R,,cb_intrinsic,acetylcholine,3,0.0011517688102641963,0.0011509950021554721
SMP327|L|,SMP327,L,,cb_intrinsic,acetylcholine,1,0.0,0.0
SMP327|R|,SMP327,R,,cb_intrinsic,acetylcholine,1,0.0,0.0
SMP328_a|L|,SMP328_a,L,,cb_intrinsic,acetylcholine,1,0.0018209335884907703,0.00033011737353343964
SMP328_a|R|,SMP328_a,R,,cb_intrinsic,acetylcholine,1,0.0006441122106070088,8.669871951169042e-05
SMP328_b|L|,SMP328_b,L,,cb_intrinsic,acetylcholine,1,4.590267602157401e-10,3.669443020438734e-10
SMP328_b|R|,SMP328_b,R,,cb_intrinsic,acetylcholine,1,1.0049782020795868e-06,1.006746696452899e-06
SMP328_c|L|,SMP328_c,L,,cb_intrinsic,acetylcholine,1,6.523963054432442e-07,6.528361647768065e-07
SMP328_c|R|,SMP328_c,R,,cb_intrinsic,acetylcholine,1,1.4316645869244967e-06,1.4313012398466854e-06
SMP329|L|,SMP329,L,,cb_intrinsic,acetylcholine,2,8.767605281666889e-06,8.794270525668438e-06
SMP329|R|,SMP329,R,,cb_intrinsic,acetylcholine,2,9.936997267929781e-05,9.961646544899779e-05
SMP330|L|,SMP330,L,,cb_intrinsic,acetylcholine,2,6.3932878945652875e-06,6.400972688326886e-06
SMP330|R|,SMP330,R,,cb_intrinsic,acetylcholine,2,1.7271323605139008e-05,1.7339981614799124e-05
SMP331|L|,SMP331,L,,cb_intrinsic,acetylcholine,5,1.5106874949239495e-07,1.510342827123571e-07
SMP331|R|,SMP331,R,,cb_intrinsic,acetylcholine,6,2.1008395246757217e-08,2.1011329631410663e-08
SMP332|L|,SMP332,L,,cb_intrinsic,acetylcholine,3,0.0010299431183282406,0.001025151398325495
SMP332|R|,SMP332,R,,cb_intrinsic,acetylcholine,3,0.0010509595568010835,0.001043331960943119
SMP333|L|,SMP333,L,,cb_intrinsic,acetylcholine,1,4.5467966988353845e-06,4.516386555744178e-06
SMP333|R|,SMP333,R,,cb_intrinsic,acetylcholine,1,0.0006283122910266089,0.0006297909059555285
SMP334|L|,SMP334,L,,cb_intrinsic,acetylcholine,1,9.700019900105729e-09,9.879525517003264e-09
SMP334|R|,SMP334,R,,cb_intrinsic,acetylcholine,1,0.0,0.0
SMP335|L|,SMP335,L,,cb_intrinsic,glutamate,1,0.00426225698014492,0.004261658653837495
SMP335|R|,SMP335,R,,cb_intrinsic,glutamate,1,0.002899232373516454,0.002901297989525577
SMP336|L|,SMP336,L,,cb_intrinsic,glutamate,1,0.0013525615116128046,0.0013469178148080715
SMP336|R|,SMP336,R,,cb_intrinsic,glutamate,1,0.001539673114169775,0.0010810712936683486
SMP337|L|,SMP337,L,,cb_intrinsic,glutamate,1,2.6276009883804093e-05,3.40258989041543e-05
SMP337|R|,SMP337,R,,cb_intrinsic,glutamate,1,6.508325277411012e-05,0.0001337970311501715
SMP338|L|,SMP338,L,,cb_intrinsic,glutamate,2,0.00012815731558238444,0.00021475594241992702
SMP338|R|,SMP338,R,,cb_intrinsic,glutamate,2,0.0001520534221429831,0.00019816115127979894
SMP339|L|,SMP339,L,,cb_intrinsic,acetylcholine,1,1.1389759490828534e-09,1.1389759490828534e-09
SMP339|R|,SMP339,R,,cb_intrinsic,acetylcholine,1,0.0003334666426225315,0.00012035161642278653
SMP340|L|,SMP340,L,,cb_intrinsic,acetylcholine,1,1.1090412904979727e-05,1.0894380154653417e-05
SMP340|R|,SMP340,R,,cb_intrinsic,acetylcholine,1,3.3134812371623637e-05,3.217190152248809e-05
SMP341|L|,SMP341,L,,cb_intrinsic,acetylcholine,1,0.0014951790467686073,0.0009575105812159853
SMP341|R|,SMP341,R,,cb_intrinsic,acetylcholine,1,0.0028523618803310623,0.0006712884894098708
SMP342|L|,SMP342,L,,cb_intrinsic,glutamate,2,4.1743049943590015e-06,4.1375444588852484e-06
SMP342|R|,SMP342,R,,cb_intrinsic,glutamate,1,1.6943821555626401e-06,1.7071269090146319e-06
SMP344|L|,SMP344,L,,cb_intrinsic,glutamate,2,0.0029690925152348335,0.0012059726970116182
SMP344|R|,SMP344,R,,cb_intrinsic,glutamate,2,0.002718315129022126,0.002718123151303097
SMP345|L|,SMP345,L,,cb_intrinsic,glutamate,2,0.0012410065084293145,0.001231657498182515
SMP345|R|,SMP345,R,,cb_intrinsic,glutamate,2,0.0006632040823124541,0.001795085439678536
SMP346|L|,SMP346,L,,cb_intrinsic,glutamate,2,0.0004063490823403776,0.0002987816231830939
SMP346|R|,SMP346,R,,cb_intrinsic,glutamate,2,0.0004346725779036842,0.00041440632483035205
SMP347|L|,SMP347,L,,cb_intrinsic,acetylcholine,6,0.01261789280499797,0.010155070691089934
SMP347|R|,SMP347,R,,cb_intrinsic,acetylcholine,6,0.020786102505879978,0.017581435787948223
SMP348|L|,SMP348,L,,cb_intrinsic,acetylcholine,2,0.001758289992081726,0.0009293723434215366
SMP348|R|,SMP348,R,,cb_intrinsic,acetylcholine,2,0.0005006451670333152,0.00021470144112043773
SMP350|L|,SMP350,L,,cb_intrinsic,acetylcholine,4,0.0008042519283383659,0.0004147936740721181
SMP350|R|,SMP350,R,,cb_intrinsic,acetylcholine,3,0.0026880829568486924,0.002190109075303693
SMP352|L|,SMP352,L,,cb_intrinsic,acetylcholine,6,0.003428571249106177,0.0020791408044435996
SMP352|R|,SMP352,R,,cb_intrinsic,acetylcholine,6,0.004704175479957182,0.0028341581486885517
SMP353|L|,SMP353,L,,cb_intrinsic,acetylcholine,1,0.0,0.0
SMP353|R|,SMP353,R,,cb_intrinsic,acetylcholine,1,0.0,0.0
SMP354|L|,SMP354,L,,cb_intrinsic,acetylcholine,3,7.848086635479454e-06,6.958439649366343e-06
SMP354|R|,SMP354,R,,cb_intrinsic,acetylcholine,3,0.0,0.0
SMP355|L|,SMP355,L,,cb_intrinsic,acetylcholine,2,1.4614498998214022e-08,1.4619423432164884e-08
SMP355|R|,SMP355,R,,cb_intrinsic,acetylcholine,2,0.0,0.0
SMP356|L|,SMP356,L,,cb_intrinsic,acetylcholine,1,0.0008525353215441227,0.0009505822915078136
SMP356|R|,SMP356,R,,cb_intrinsic,acetylcholine,1,0.0023875802998832014,0.0018747452524718574
SMP357|L|,SMP357,L,,cb_intrinsic,acetylcholine,4,0.0007230494751543849,6.268728861963902e-05
SMP357|R|,SMP357,R,,cb_intrinsic,acetylcholine,4,0.0017456717464427154,0.0002597639424880762
SMP358|L|,SMP358,L,,cb_intrinsic,acetylcholine,3,1.8820676487060019e-07,1.907337170156698e-07
SMP358|R|,SMP358,R,,cb_intrinsic,acetylcholine,3,0.0,0.0
SMP359|L|,SMP359,L,,cb_intrinsic,acetylcholine,2,1.80052927188766e-07,1.8459240751684432e-07
SMP359|R|,SMP359,R,,cb_intrinsic,acetylcholine,2,0.0,0.0
SMP360|L|,SMP360,L,,cb_intrinsic,acetylcholine,1,0.0009077433436283024,9.664138052505909e-05
SMP360|R|,SMP360,R,,cb_intrinsic,acetylcholine,1,0.0016852741478328235,0.000246130280843236
SMP361|L|,SMP361,L,,cb_intrinsic,acetylcholine,4,0.00017755921348998067,0.00017165797933273936
SMP361|R|,SMP361,R,,cb_intrinsic,acetylcholine,4,0.00032408039365063696,0.00031871174514834055
SMP362|L|,SMP362,L,,cb_intrinsic,acetylcholine,2,4.830058517775237e-08,4.830459306579892e-08
SMP362|R|,SMP362,R,,cb_intrinsic,acetylcholine,2,1.4157572844478252e-08,1.4157572844478252e-08
SMP368|L|,SMP368,L,,cb_intrinsic,acetylcholine,1,0.001559743170060417,0.0015589415224900182
SMP368|R|,SMP368,R,,cb_intrinsic,acetylcholine,1,0.0015864687980796162,0.0015884808845036927
SMP369|L|,SMP369,L,,cb_intrinsic,acetylcholine,1,0.00418897554512481,0.004146193458399716
SMP369|R|,SMP369,R,,cb_intrinsic,acetylcholine,1,0.002117725310681271,0.002104109838320594
SMP370|L|,SMP370,L,,cb_intrinsic,glutamate,1,0.00011122967510713495,6.446319248808908e-05
SMP370|R|,SMP370,R,,cb_intrinsic,glutamate,1,0.00046808665643202234,0.00046291212137709485
SMP371_a|L|,SMP371_a,L,,cb_intrinsic,glutamate,1,0.005890999454756045,0.005854782450441292
SMP371_a|R|,SMP371_a,R,,cb_intrinsic,glutamate,1,0.002973116936364574,0.0030592125990528828
SMP371_b|L|,SMP371_b,L,,cb_intrinsic,glutamate,1,0.0034066904348280616,0.003398965419722754
SMP371_b|R|,SMP371_b,R,,cb_intrinsic,glutamate,1,0.0032014819465285608,0.0031919017966539763
SMP372|L|,SMP372,L,,cb_intrinsic,acetylcholine,1,0.0005310452038022145,0.0005277934872719656
SMP372|R|,SMP372,R,,cb_intrinsic,acetylcholine,1,3.5378081738989776e-05,3.635612447365712e-05
SMP373|L|,SMP373,L,,cb_intrinsic,acetylcholine,1,0.0004369988342126797,0.00014292241956541203
SMP373|R|,SMP373,R,,cb_intrinsic,acetylcholine,1,0.0,0.0
SMP374|L|,SMP374,L,,cb_intrinsic,glutamate,2,0.0005311070343524666,0.0005062565553957355
SMP374|R|,SMP374,R,,cb_intrinsic,glutamate,2,0.00044957661225019605,0.00035423137721231796
SMP375|L|,SMP375,L,,cb_intrinsic,acetylcholine,1,2.71724557615441e-06,2.713074448079666e-06
SMP375|R|,SMP375,R,,cb_intrinsic,acetylcholine,1,1.4207243089410787e-06,1.4227641743753559e-06
SMP376|L|,SMP376,L,,cb_intrinsic,glutamate,1,0.00013742253352054624,8.083008376613534e-05
SMP376|R|,SMP376,R,,cb_intrinsic,glutamate,1,0.00023222139108081903,0.00030615937760383304
SMP377|L|,SMP377,L,,cb_intrinsic,acetylcholine,8,0.0006485085830293917,0.0006715423878904512
SMP377|R|,SMP377,R,,cb_intrinsic,acetylcholine,7,0.0009568266273229614,0.000979232996527854
SMP378|L|,SMP378,L,,cb_intrinsic,acetylcholine,1,0.0034734655185678343,0.0034611755807306952
SMP378|R|,SMP378,R,,cb_intrinsic,acetylcholine,1,0.00126400634080859,0.0009920197597497234
SMP379|L|,SMP379,L,,cb_intrinsic,acetylcholine,1,0.0006033666536437414,0.00045414742496145395
SMP379|R|,SMP379,R,,cb_intrinsic,acetylcholine,1,3.186958191888816e-05,3.1292449576978873e-05
SMP380|L|,SMP380,L,,cb_intrinsic,acetylcholine,3,0.004714957430459738,0.00464576038714645
SMP380|R|,SMP380,R,,cb_intrinsic,acetylcholine,4,0.005993836911576867,0.0058836270328350235
SMP381_a|L|,SMP381_a,L,,cb_intrinsic,acetylcholine,3,2.8349125427155994e-06,2.0569561151025483e-06
SMP381_a|R|,SMP381_a,R,,cb_intrinsic,acetylcholine,3,1.7131708749542148e-05,1.5682216424421024e-05
SMP381_b|L|,SMP381_b,L,,cb_intrinsic,acetylcholine,2,2.9920376669390016e-05,2.7464171363816227e-05
SMP381_b|R|,SMP381_b,R,,cb_intrinsic,acetylcholine,2,6.555889860549279e-05,6.436587419076299e-05
SMP381_c|L|,SMP381_c,L,,cb_intrinsic,acetylcholine,1,0.012453029707654254,0.012195551805152194
SMP381_c|R|,SMP381_c,R,,cb_intrinsic,acetylcholine,1,0.004180673128396569,0.003984601971541908
SMP382|L|,SMP382,L,,cb_intrinsic,acetylcholine,3,0.0001781845558568533,0.00016653072563524676
SMP382|R|,SMP382,R,,cb_intrinsic,acetylcholine,4,0.0,0.0
SMP383|L|,SMP383,L,,cb_intrinsic,acetylcholine,1,0.005227993840150784,0.005204999064439001
SMP383|R|,SMP383,R,,cb_intrinsic,acetylcholine,1,0.004979443958769405,0.004950178031496117
SMP384|L|,SMP384,L,,cb_intrinsic,unclear,1,0.0013885965395960573,0.0013940982513226013
SMP384|R|,SMP384,R,,cb_intrinsic,unclear,1,0.0016287194621669998,0.0016296647678551205
SMP385|L|,SMP385,L,,cb_intrinsic,unclear,1,0.003078044982834553,0.0030877596513932347
SMP385|R|,SMP385,R,,cb_intrinsic,unclear,1,0.003079108047683598,0.003096661679419418
SMP386|L|,SMP386,L,,cb_intrinsic,acetylcholine,1,0.003992324438812296,0.0039897168695133
SMP386|R|,SMP386,R,,cb_intrinsic,acetylcholine,1,0.0038512670399801635,0.00385548848390026
SMP387|L|,SMP387,L,,cb_intrinsic,acetylcholine,1,0.0001998847631442764,0.0002789669450959761
SMP387|R|,SMP387,R,,cb_intrinsic,acetylcholine,1,0.0004704525837565742,0.0005280911301728155
SMP388|L|,SMP388,L,,cb_intrinsic,acetylcholine,1,0.0023005718843643642,0.0022752121307392245
SMP388|R|,SMP388,R,,cb_intrinsic,acetylcholine,1,0.0020859755563610986,0.0020617022994786796
SMP389_a|L|,SMP389_a,L,,cb_intrinsic,acetylcholine,1,0.0024450137466034286,0.0007441839015918917
SMP389_a|R|,SMP389_a,R,,cb_intrinsic,acetylcholine,1,0.003331912484564209,0.001522488246027766
SMP389_b|L|,SMP389_b,L,,cb_intrinsic,acetylcholine,1,0.0005222212662001335,0.0003607445160810464
SMP389_b|R|,SMP389_b,R,,cb_intrinsic,acetylcholine,1,0.0009877269533308827,0.0006996861444204212
SMP389_c|L|,SMP389_c,L,,cb_intrinsic,acetylcholine,1,8.800445457808917e-09,8.89304682150886e-09
SMP389_c|R|,SMP389_c,R,,cb_intrinsic,acetylcholine,1,0.0,0.0
SMP390|L|,SMP390,L,,cb_intrinsic,acetylcholine,1,0.00017132457748717336,0.00011533192332364874
SMP390|R|,SMP390,R,,cb_intrinsic,acetylcholine,1,2.0286352814001293e-05,2.37415492036797e-08
SMP391|L|,SMP391,L,,cb_intrinsic,acetylcholine,1,0.00017644286254780303,0.0
SMP391|R|,SMP391,R,,cb_intrinsic,acetylcholine,2,0.0,0.0
SMP392|L|,SMP392,L,,cb_intrinsic,acetylcholine,2,4.5315661930014885e-05,0.0
SMP392|R|,SMP392,R,,cb_intrinsic,acetylcholine,1,1.8321798425221648e-09,1.8321798425221648e-09
SMP393|L|,SMP393,L,,cb_intrinsic,acetylcholine,1,0.0,0.0
SMP393|R|,SMP393,R,,cb_intrinsic,acetylcholine,1,0.0,0.0
SMP394|L|,SMP394,L,,cb_intrinsic,acetylcholine,2,0.0,0.0
SMP394|R|,SMP394,R,,cb_intrinsic,acetylcholine,1,0.0,0.0
SMP395|L|,SMP395,L,,cb_intrinsic,acetylcholine,1,6.528280067974609e-05,1.3197140311970389e-05
SMP395|R|,SMP395,R,,cb_intrinsic,acetylcholine,1,9.210294362441254e-05,1.2336247781689488e-05
SMP397|L|,SMP397,L,,cb_intrinsic,acetylcholine,2,5.351484995829037e-05,0.0
SMP397|R|,SMP397,R,,cb_intrinsic,acetylcholine,2,0.0,0.0
SMP398_a|L|,SMP398_a,L,,cb_intrinsic,acetylcholine,1,0.0,0.0
SMP398_a|R|,SMP398_a,R,,cb_intrinsic,acetylcholine,1,0.0,0.0
SMP398_b|L|,SMP398_b,L,,cb_intrinsic,acetylcholine,1,0.0,0.0
SMP398_b|R|,SMP398_b,R,,cb_intrinsic,acetylcholine,1,0.0,0.0
SMP399_a|L|,SMP399_a,L,,cb_intrinsic,acetylcholine,1,0.0005728527219582023,0.0004992081750432974
SMP399_a|R|,SMP399_a,R,,cb_intrinsic,acetylcholine,1,0.0020548317013609997,0.002048611877116569
SMP399_b|L|,SMP399_b,L,,cb_intrinsic,acetylcholine,2,0.0007935336348147926,0.0008719917158835776
SMP399_b|R|,SMP399_b,R,,cb_intrinsic,acetylcholine,2,2.1781002630100497e-05,2.0092757706587784e-05
SMP399_c|L|,SMP399_c,L,,cb_intrinsic,acetylcholine,1,0.000930672915750547,0.0005344594642904008
SMP399_c|R|,SMP399_c,R,,cb_intrinsic,acetylcholine,1,0.0018698163837915756,0.0010074046161468125
SMP400|L|,SMP400,L,,cb_intrinsic,acetylcholine,1,0.0,0.0
SMP400|R|,SMP400,R,,cb_intrinsic,acetylcholine,1,0.0,0.0
SMP401|L|,SMP401,L,,cb_intrinsic,acetylcholine,1,0.0,0.0
SMP401|R|,SMP401,R,,cb_intrinsic,acetylcholine,1,0.0,0.0
SMP402|L|,SMP402,L,,cb_intrinsic,acetylcholine,1,0.0,0.0
SMP402|R|,SMP402,R,,cb_intrinsic,acetylcholine,1,4.6866318706410603e-07,4.804000649600371e-07
SMP403|L|,SMP403,L,,cb_intrinsic,acetylcholine,3,3.6515596687106274e-07,3.636832832513117e-07
SMP403|R|,SMP403,R,,cb_intrinsic,acetylcholine,3,5.385579936534172e-08,5.0670484732581146e-08
SMP404|L|,SMP404,L,,cb_intrinsic,acetylcholine,2,0.0001517061942862492,4.985351769938102e-05
SMP404|R|,SMP404,R,,cb_intrinsic,acetylcholine,3,0.00015974014505328008,1.101858483194895e-06
SMP405|L|,SMP405,L,,cb_intrinsic,acetylcholine,2,0.01923435359505656,0.01640049046664217
SMP405|R|,SMP405,R,,cb_intrinsic,acetylcholine,2,0.02292983507336243,0.020213482551947222
SMP406_a|L|,SMP406_a,L,,cb_intrinsic,acetylcholine,1,0.0,0.0
SMP406_a|R|,SMP406_a,R,,cb_intrinsic,acetylcholine,1,0.0,0.0
SMP406_b|L|,SMP406_b,L,,cb_intrinsic,acetylcholine,1,0.0,0.0
SMP406_b|R|,SMP406_b,R,,cb_intrinsic,acetylcholine,1,0.0007966651078395665,0.0004635280616324186
SMP406_c|L|,SMP406_c,L,,cb_intrinsic,acetylcholine,2,0.0,0.0
SMP406_c|R|,SMP406_c,R,,cb_intrinsic,acetylcholine,2,0.000588875962255011,0.00031112123961516005
SMP406_d|L|,SMP406_d,L,,cb_intrinsic,acetylcholine,1,9.300533423369502e-09,9.195416110574102e-09
SMP406_d|R|,SMP406_d,R,,cb_intrinsic,acetylcholine,1,0.0,0.0
SMP406_e|L|,SMP406_e,L,,cb_intrinsic,acetylcholine,1,4.344204514581481e-08,4.3363527175353557e-08
SMP406_e|R|,SMP406_e,R,,cb_intrinsic,acetylcholine,1,0.0,0.0
SMP407|L|,SMP407,L,,cb_intrinsic,acetylcholine,1,0.00041836708612539555,0.0004191199069235542
SMP407|R|,SMP407,R,,cb_intrinsic,acetylcholine,1,1.3184198348112852e-07,1.3028917847697322e-07
SMP408_a|L|,SMP408_a,L,,cb_intrinsic,acetylcholine,2,0.0,0.0
SMP408_a|R|,SMP408_a,R,,cb_intrinsic,acetylcholine,2,0.0017384976732519495,0.0012581756886172444
SMP408_b|L|,SMP408_b,L,,cb_intrinsic,acetylcholine,3,0.0029310065260730067,0.0029241307592956216
SMP408_b|R|,SMP408_b,R,,cb_intrinsic,acetylcholine,3,0.00295141679590329,0.002932964998869312
SMP408_c|L|,SMP408_c,L,,cb_intrinsic,acetylcholine,3,0.0003802575938186141,0.0004800449769232304
SMP408_c|R|,SMP408_c,R,,cb_intrinsic,acetylcholine,3,0.001146722147238637,0.001267775392004836
SMP408_d|L|,SMP408_d,L,,cb_intrinsic,acetylcholine,5,0.012681821829454982,0.011307508096252134
SMP408_d|R|,SMP408_d,R,,cb_intrinsic,acetylcholine,5,0.021880847430306875,0.019978773954669016
SMP409|L|,SMP409,L,,cb_intrinsic,acetylcholine,5,0.0003142357620217805,0.0003026104968274514
SMP409|R|,SMP409,R,,cb_intrinsic,acetylcholine,6,0.00030886794577850396,0.0002795401890940191
SMP410|L|,SMP410,L,,cb_intrinsic,acetylcholine,3,0.003012308024586182,0.00015317827386727143
SMP410|R|,SMP410,R,,cb_intrinsic,acetylcholine,3,0.002735549335965954,0.0001584577842973089
SMP411|L|,SMP411,L,,cb_intrinsic,acetylcholine,2,0.004409870176162816,0.0010341697879606413
SMP411|R|,SMP411,R,,cb_intrinsic,acetylcholine,2,0.0010799590822509813,0.00029460394870943864
SMP412|L|,SMP412,L,,cb_intrinsic,acetylcholine,1,0.0,0.0
SMP412|R|,SMP412,R,,cb_intrinsic,acetylcholine,1,0.0,0.0
SMP413|L|,SMP413,L,,cb_intrinsic,acetylcholine,2,1.7902969499913458e-07,1.7910036139651976e-07
SMP413|R|,SMP413,R,,cb_intrinsic,acetylcholine,2,6.204085498214012e-05,6.187519159574669e-05
SMP414|L|,SMP414,L,,cb_intrinsic,acetylcholine,2,0.0,0.0
SMP414|R|,SMP414,R,,cb_intrinsic,acetylcholine,2,2.6665615214214955e-08,2.6744120846381264e-08
SMP415_a|L|,SMP415_a,L,,cb_intrinsic,acetylcholine,1,1.1529922549097605e-05,1.1610315245520256e-05
SMP415_a|R|,SMP415_a,R,,cb_intrinsic,acetylcholine,1,1.4913839622738811e-07,1.511807138964956e-07
SMP415_b|L|,SMP415_b,L,,cb_intrinsic,acetylcholine,1,0.004471866040964993,0.00035503941491681117
SMP415_b|R|,SMP415_b,R,,cb_intrinsic,acetylcholine,1,0.0017726909153084438,5.0437781513181106e-05
SMP416|L|,SMP416,L,,cb_intrinsic,acetylcholine,2,6.578215714235563e-10,6.578215714235563e-10
SMP416|R|,SMP416,R,,cb_intrinsic,acetylcholine,2,0.0,0.0
SMP418|L|,SMP418,L,,cb_intrinsic,glutamate,1,0.005801782269879967,0.005805263100544947
SMP418|R|,SMP418,R,,cb_intrinsic,glutamate,1,0.0057562120038831665,0.005762155598538466
SMP419|L|,SMP419,L,,cb_intrinsic,glutamate,1,3.2287873264091814e-05,3.266949556349699e-05
SMP419|R|,SMP419,R,,cb_intrinsic,glutamate,1,0.0008209289630270363,0.0002642396497563448
SMP420|L|,SMP420,L,,cb_intrinsic,acetylcholine,1,0.0,0.0
SMP420|R|,SMP420,R,,cb_intrinsic,acetylcholine,1,2.1689007689880137e-09,2.1689007689880137e-09
SMP421|L|,SMP421,L,,cb_intrinsic,acetylcholine,1,1.1057300158970244e-05,6.126493186011526e-05
SMP421|R|,SMP421,R,,cb_intrinsic,acetylcholine,1,1.1446159559197094e-09,1.1340156713412395e-05
SMP422|L|,SMP422,L,,cb_intrinsic,acetylcholine,1,0.0007708974906824772,0.0007613539829542404
SMP422|R|,SMP422,R,,cb_intrinsic,acetylcholine,1,0.0002904476458409579,0.0002878812729371984
SMP423|L|,SMP423,L,,cb_intrinsic,acetylcholine,1,6.9392140128712774e-09,6.9392140128712774e-09
SMP423|R|,SMP423,R,,cb_intrinsic,acetylcholine,1,6.727284733726938e-08,6.45779931799262e-08
SMP424|L|,SMP424,L,,cb_intrinsic,glutamate,2,0.0005911400946146236,0.0005905382459344265
SMP424|R|,SMP424,R,,cb_intrinsic,glutamate,2,0.0010632911026488322,0.0010692484271943741
SMP425|L|,SMP425,L,,cb_intrinsic,glutamate,1,0.0005318204722475433,0.00029686125026972014
SMP425|R|,SMP425,R,,cb_intrinsic,glutamate,1,0.000897857665062274,0.00035983591466437785
SMP426|L|,SMP426,L,,cb_intrinsic,glutamate,1,0.0,0.0
SMP426|R|,SMP426,R,,cb_intrinsic,glutamate,2,0.0,0.0
SMP427|L|,SMP427,L,,cb_intrinsic,acetylcholine,6,0.004650848033101756,0.004646452883786993
SMP427|R|,SMP427,R,,cb_intrinsic,acetylcholine,5,0.0034578608934465187,0.003447198824398824
SMP428_a|L|,SMP428_a,L,,cb_intrinsic,acetylcholine,1,0.00835637892346305,0.008382441544651962
SMP428_a|R|,SMP428_a,R,,cb_intrinsic,acetylcholine,1,0.0038981141356333893,0.0038941637072555085
SMP428_b|L|,SMP428_b,L,,cb_intrinsic,acetylcholine,1,0.015772825977923524,0.015786860234110193
SMP428_b|R|,SMP428_b,R,,cb_intrinsic,acetylcholine,1,0.011744670362568536,0.011744868344669855
SMP429|L|,SMP429,L,,cb_intrinsic,acetylcholine,3,0.006385586497249933,0.0063911520419109155
SMP429|R|,SMP429,R,,cb_intrinsic,acetylcholine,3,0.006682302263684573,0.00671302204882974
SMP430|L|,SMP430,L,,cb_intrinsic,acetylcholine,2,0.000151988325697662,0.00015644814682478167
SMP430|R|,SMP430,R,,cb_intrinsic,acetylcholine,2,4.856762376166034e-05,4.924735003577002e-05
SMP437|L|,SMP437,L,,cb_intrinsic,acetylcholine,1,0.014126333457356723,0.013980427643986638
SMP437|R|,SMP437,R,,cb_intrinsic,acetylcholine,1,0.00774065149269033,0.007665474800202779
SMP438|L|,SMP438,L,,cb_intrinsic,acetylcholine,2,0.004696741756196877,0.0046324884548168055
SMP438|R|,SMP438,R,,cb_intrinsic,acetylcholine,2,0.0031932702816651714,0.003180713311538579
SMP441|L|,SMP441,L,,cb_intrinsic,glutamate,1,0.0005473622277809881,0.000378901114619138
SMP441|R|,SMP441,R,,cb_intrinsic,glutamate,1,0.0006888186793942532,0.0004984054386163206
SMP442|L|,SMP442,L,,cb_intrinsic,glutamate,1,0.0030106149596244355,0.003027556233157191
SMP442|R|,SMP442,R,,cb_intrinsic,glutamate,1,0.0029260579701154417,0.0029778647222636918
SMP443|L|,SMP443,L,,cb_intrinsic,glutamate,1,4.575303300414377e-06,4.5919818108199754e-06
SMP443|R|,SMP443,R,,cb_intrinsic,glutamate,1,0.0,0.0
SMP444|L|,SMP444,L,,cb_intrinsic,glutamate,1,0.005199321735522457,0.0051853454804130505
SMP444|R|,SMP444,R,,cb_intrinsic,glutamate,1,0.004029292296071093,0.004003736655514134
SMP445|L|,SMP445,L,,cb_intrinsic,glutamate,1,5.7596839136218785e-05,5.6744132257178277e-05
SMP445|R|,SMP445,R,,cb_intrinsic,glutamate,1,0.00023729424154534003,0.00022923971819078983
SMP446|L|,SMP446,L,,cb_intrinsic,glutamate,2,0.002581741108968239,0.002629763696830267
SMP446|R|,SMP446,R,,cb_intrinsic,glutamate,2,0.001800153076092651,0.0018182640267350378
SMP447|L|,SMP447,L,,cb_intrinsic,glutamate,2,1.4302458292559592e-05,6.055724279130239e-05
SMP447|R|,SMP447,R,,cb_intrinsic,glutamate,2,0.0003647550785264102,0.0003672676988320548
SMP448|L|,SMP448,L,,cb_intrinsic,glutamate,3,0.0002443765465245948,0.00027186782036382176
SMP448|R|,SMP448,R,,cb_intrinsic,glutamate,3,0.0005299514400140425,0.00027814912401998904
SMP449|L|,SMP449,L,,cb_intrinsic,glutamate,1,0.0014723785352199095,0.0013761669607158951
SMP449|R|,SMP449,R,,cb_intrinsic,glutamate,1,0.0011399368135501012,0.0006968012938395439
SMP450|L|,SMP450,L,,cb_intrinsic,glutamate,4,0.0017538599921302364,0.0017401547212869638
SMP450|R|,SMP450,R,,cb_intrinsic,glutamate,4,0.0007065719592577219,0.000832291878742666
SMP451|L|,SMP451,L,,cb_intrinsic,glutamate,2,0.004563973202534097,0.004392537676140202
SMP451|R|,SMP451,R,,cb_intrinsic,glutamate,2,0.006540829215910501,0.006389786700786083
SMP452|L|,SMP452,L,,cb_intrinsic,glutamate,5,0.004004110854150654,0.0038399465697844253
SMP452|R|,SMP452,R,,cb_intrinsic,glutamate,5,0.00456738651604653,0.0044230252867384365
SMP453|L|,SMP453,L,,cb_intrinsic,glutamate,4,0.0031819898303591435,0.003166654803095728
SMP453|R|,SMP453,R,,cb_intrinsic,glutamate,4,0.002913302806159281,0.0029005323393899406
SMP455|L|,SMP455,L,,cb_intrinsic,acetylcholine,1,0.00018046047442354436,0.00021158642375472843
SMP455|R|,SMP455,R,,cb_intrinsic,acetylcholine,1,2.197886067972658e-05,2.661711721903843e-05
SMP456|L|,SMP456,L,,cb_intrinsic,acetylcholine,1,0.0,2.5945508646597694e-05
SMP456|R|,SMP456,R,,cb_intrinsic,acetylcholine,1,2.692271372367214e-08,2.724985655794437e-08
SMP457|L|,SMP457,L,,cb_intrinsic,acetylcholine,1,0.0005013807581022511,0.0005082563628944984
SMP457|R|,SMP457,R,,cb_intrinsic,acetylcholine,1,0.0005692050693803818,0.000579034313054632
